Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;03;08;11;00;34.85;0.00;10.39;165.96
2019;03;08;12;00;35.96;0.00;11.17;159.23
2019;03;08;13;00;37.14;0.00;11.79;148.74
2019;03;08;14;00;37.55;0.00;12.59;149.04
2019;03;08;15;00;37.47;0.00;13.22;150.64
2019;03;08;16;00;36.95;0.00;14.51;150.26
2019;03;08;17;00;36.61;0.00;10.83;158.55
2019;03;08;18;00;33.94;0.00;13.00;138.37
2019;03;08;19;00;32.48;0.00;21.68;144.46
2019;03;08;20;00;30.59;0.00;26.43;155.88
2019;03;08;21;00;28.76;0.00;23.27;172.00
2019;03;08;22;00;27.42;0.00;18.72;181.10
2019;03;08;23;00;26.48;0.00;13.70;183.01
2019;03;09;00;00;25.57;0.00;9.36;180.00
2019;03;09;01;00;24.81;0.00;6.48;180.00
2019;03;09;02;00;24.54;0.00;3.96;180.00
2019;03;09;03;00;24.17;0.00;0.51;135.00
2019;03;09;04;00;23.96;0.00;1.80;53.13
2019;03;09;05;00;23.90;0.00;2.55;45.00
2019;03;09;06;00;24.36;0.00;3.22;26.57
2019;03;09;07;00;25.70;0.00;6.21;10.01
2019;03;09;08;00;27.26;0.00;8.83;11.77
2019;03;09;09;00;28.63;0.00;7.86;15.95
2019;03;09;10;00;30.91;0.00;5.63;26.57
2019;03;09;11;00;32.67;0.00;3.60;53.13
2019;03;09;12;00;34.16;0.00;4.02;79.70
2019;03;09;13;00;34.96;0.00;5.40;90.00
2019;03;09;14;00;34.09;0.00;7.21;92.86
2019;03;09;15;00;33.37;0.20;9.00;106.26
2019;03;09;16;00;33.60;0.00;10.37;110.32
2019;03;09;17;00;32.56;0.30;11.27;116.57
2019;03;09;18;00;31.06;0.20;10.59;125.31
2019;03;09;19;00;29.60;0.00;11.53;128.66
2019;03;09;20;00;28.70;0.00;12.48;133.83
2019;03;09;21;00;27.76;0.00;14.02;138.12
2019;03;09;22;00;26.74;0.00;14.28;146.31
2019;03;09;23;00;25.90;0.00;14.66;155.32
