Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;03;02;07;00;25.98;0.00;13.48;34.11
2019;03;02;08;00;28.20;0.00;17.37;34.02
2019;03;02;09;00;30.32;0.00;19.41;40.49
2019;03;02;10;00;32.22;0.00;20.15;48.62
2019;03;02;11;00;33.79;0.00;20.47;55.75
2019;03;02;12;00;35.04;0.00;20.93;63.43
2019;03;02;13;00;35.75;0.00;21.41;70.35
2019;03;02;14;00;35.78;0.00;21.67;78.50
2019;03;02;15;00;35.26;0.00;21.71;84.29
2019;03;02;16;00;34.49;0.00;21.61;88.09
2019;03;02;17;00;32.57;0.00;23.11;94.47
2019;03;02;18;00;30.22;0.00;19.52;95.29
2019;03;02;19;00;28.54;0.00;14.47;95.71
2019;03;02;20;00;27.21;0.00;8.65;92.39
2019;03;02;21;00;26.72;0.00;5.86;79.38
2019;03;02;22;00;26.22;0.00;5.60;45.00
2019;03;02;23;00;25.80;0.00;6.44;26.57
2019;03;03;00;00;25.39;0.00;7.07;14.74
2019;03;03;01;00;24.92;0.00;7.28;8.53
2019;03;03;02;00;24.43;0.00;7.21;357.14
2019;03;03;03;00;23.94;0.00;7.42;345.96
2019;03;03;04;00;23.46;0.00;7.52;343.30
2019;03;03;05;00;23.26;0.00;7.64;351.87
2019;03;03;06;00;22.68;0.00;8.28;360.00
2019;03;03;07;00;25.46;0.00;12.32;6.71
2019;03;03;08;00;27.08;0.00;13.20;11.00
2019;03;03;09;00;29.54;0.00;13.85;24.57
2019;03;03;10;00;31.90;0.00;14.62;38.00
2019;03;03;11;00;33.76;0.00;15.28;43.09
2019;03;03;12;00;35.18;0.00;15.53;45.94
2019;03;03;13;00;36.21;0.00;15.55;47.82
2019;03;03;14;00;36.77;0.00;14.90;52.85
2019;03;03;15;00;36.94;0.00;15.14;61.61
2019;03;03;16;00;36.35;0.00;18.42;85.52
2019;03;03;17;00;32.83;0.00;25.15;103.24
2019;03;03;18;00;30.18;0.00;21.19;110.90
2019;03;03;19;00;28.92;0.00;17.21;127.35
2019;03;03;20;00;27.91;0.00;13.04;140.60
2019;03;03;21;00;27.09;0.00;8.85;153.43
2019;03;03;22;00;26.22;0.00;5.24;164.05
2019;03;03;23;00;25.86;0.00;3.76;163.30
2019;03;04;00;00;25.60;0.00;0.36;90.00
2019;03;04;01;00;25.34;0.00;1.84;348.69
2019;03;04;02;00;24.91;0.00;3.55;336.04
2019;03;04;03;00;24.62;0.00;4.39;325.01
2019;03;04;04;00;24.22;0.00;5.40;323.13
2019;03;04;05;00;23.84;0.00;5.86;317.49
2019;03;04;06;00;23.40;0.00;6.62;315.00
2019;03;04;07;00;25.41;0.00;6.11;315.00
2019;03;04;08;00;28.26;0.00;8.76;9.46
2019;03;04;09;00;30.56;0.00;9.20;30.58
2019;03;04;10;00;32.50;0.00;8.91;43.36
2019;03;04;11;00;34.26;0.00;8.79;55.01
2019;03;04;12;00;35.64;0.00;9.03;66.50
2019;03;04;13;00;36.77;0.00;10.74;76.43
2019;03;04;14;00;37.31;0.00;12.02;81.38
2019;03;04;15;00;37.29;0.00;14.04;90.00
2019;03;04;16;00;36.41;0.00;19.14;106.39
2019;03;04;17;00;33.04;0.00;22.73;130.50
2019;03;04;18;00;30.26;0.00;20.01;149.74
2019;03;04;19;00;28.64;0.00;17.11;165.38
2019;03;04;20;00;27.56;0.00;14.56;171.47
2019;03;04;21;00;26.78;0.00;11.61;172.87
2019;03;04;22;00;26.15;0.00;8.28;180.00
2019;03;04;23;00;25.53;0.00;5.76;180.00
2019;03;05;00;00;25.12;0.00;4.33;184.76
2019;03;05;01;00;24.60;0.00;4.02;190.30
2019;03;05;02;00;24.25;0.00;3.88;201.80
2019;03;05;03;00;24.03;0.00;3.60;216.87
2019;03;05;04;00;23.77;0.00;3.10;234.46
2019;03;05;05;00;23.39;0.00;2.74;246.80
2019;03;05;06;00;23.06;0.00;2.62;254.05
2019;03;05;07;00;24.84;0.00;1.94;248.20
2019;03;05;08;00;29.17;0.00;3.60;270.00
2019;03;05;09;00;31.71;0.00;3.24;270.00
2019;03;05;10;00;34.11;0.00;1.08;270.00
2019;03;05;11;00;36.05;0.00;1.80;143.13
2019;03;05;12;00;37.59;0.00;3.40;122.01
2019;03;05;13;00;38.54;0.00;6.29;113.63
2019;03;05;14;00;39.07;0.00;9.50;114.62
2019;03;05;15;00;38.89;0.00;14.19;125.71
2019;03;05;16;00;37.64;0.00;20.81;142.73
2019;03;05;17;00;35.20;0.00;23.99;152.28
2019;03;05;18;00;32.76;0.00;21.53;159.44
2019;03;05;19;00;31.32;0.00;15.19;174.56
2019;03;05;20;00;30.31;0.00;9.69;221.99
2019;03;05;21;00;29.18;0.00;7.77;256.61
2019;03;05;22;00;28.43;0.00;6.76;244.80
2019;03;05;23;00;27.52;0.00;5.86;227.49
2019;03;06;00;00;26.68;0.00;5.62;230.19
2019;03;06;01;00;25.94;0.00;5.82;248.20
2019;03;06;02;00;25.21;0.00;6.49;266.82
2019;03;06;03;00;24.41;0.00;7.24;275.71
2019;03;06;04;00;23.57;0.00;7.64;278.13
2019;03;06;05;00;22.99;0.00;7.77;283.39
2019;03;06;06;00;22.67;0.00;7.77;283.39
2019;03;06;07;00;25.60;0.00;6.83;288.43
2019;03;06;08;00;30.16;0.00;9.79;287.10
2019;03;06;09;00;33.09;0.00;8.56;292.25
2019;03;06;10;00;35.44;0.00;6.95;291.25
2019;03;06;11;00;37.41;0.00;3.67;281.31
2019;03;06;12;00;38.85;0.00;1.08;270.00
2019;03;06;13;00;39.75;0.00;1.14;108.43
2019;03;06;14;00;40.11;0.00;5.94;104.04
2019;03;06;15;00;40.00;0.00;12.98;109.44
2019;03;06;16;00;38.87;0.00;19.34;118.95
2019;03;06;17;00;37.68;0.00;12.18;108.97
2019;03;06;18;00;35.06;0.00;7.09;113.96
2019;03;06;19;00;33.20;0.00;2.97;104.04
2019;03;06;20;00;31.86;0.00;0.36;360.00
2019;03;06;21;00;30.75;0.00;1.48;284.04
2019;03;06;22;00;29.71;0.00;2.16;270.00
2019;03;06;23;00;28.91;0.00;1.84;258.69
2019;03;07;00;00;27.95;0.00;2.28;251.57
2019;03;07;01;00;26.98;0.00;2.97;255.96
2019;03;07;02;00;25.99;0.00;3.62;264.29
2019;03;07;03;00;25.17;0.00;4.32;270.00
2019;03;07;04;00;24.53;0.00;5.09;278.13
2019;03;07;05;00;24.05;0.00;5.59;284.93
2019;03;07;06;00;23.71;0.00;6.15;290.56
2019;03;07;07;00;26.19;0.00;5.32;298.30
2019;03;07;08;00;29.96;0.00;9.16;315.00
2019;03;07;09;00;32.65;0.00;5.69;325.30
2019;03;07;10;00;35.07;0.00;2.10;30.96
2019;03;07;11;00;37.28;0.00;4.33;94.76
2019;03;07;12;00;38.77;0.00;7.63;109.29
2019;03;07;13;00;39.79;0.00;11.28;106.70
2019;03;07;14;00;40.14;0.00;15.14;108.00
2019;03;07;15;00;39.90;0.00;19.08;121.89
2019;03;07;16;00;38.21;0.00;24.85;141.47
2019;03;07;17;00;35.29;0.00;26.81;157.91
2019;03;07;18;00;32.62;0.00;23.11;161.85
2019;03;07;19;00;30.93;0.00;17.81;165.96
2019;03;07;20;00;29.88;0.00;12.60;180.00
2019;03;07;21;00;28.99;0.00;8.77;199.18
2019;03;07;22;00;28.33;0.00;6.62;202.38
2019;03;07;23;00;27.50;0.00;5.51;191.31
2019;03;08;00;00;26.67;0.00;5.51;191.31
2019;03;08;01;00;26.03;0.00;5.15;204.78
2019;03;08;02;00;25.73;0.00;4.61;231.34
2019;03;08;03;00;25.46;0.00;4.45;255.96
2019;03;08;04;00;25.10;0.00;3.96;270.00
2019;03;08;05;00;24.71;0.00;4.02;280.30
2019;03;08;06;00;24.40;0.00;3.76;286.70
2019;03;08;07;00;26.78;0.00;2.10;300.96
2019;03;08;08;00;30.50;0.00;3.10;305.54
2019;03;08;09;00;32.69;0.00;0.36;180.00
2019;03;08;10;00;34.84;0.00;7.24;153.43
2019;03;08;11;00;36.48;0.00;9.96;139.40
2019;03;08;12;00;37.30;0.00;13.04;140.60
2019;03;08;13;00;37.87;0.00;15.58;146.31
2019;03;08;14;00;37.75;0.00;17.29;148.63
2019;03;08;15;00;37.28;0.00;19.48;152.49
2019;03;08;16;00;36.41;0.00;21.60;156.43
2019;03;08;17;00;35.93;0.00;17.81;165.96
2019;03;08;18;00;33.64;0.00;17.31;176.42
2019;03;08;19;00;31.97;0.00;12.73;188.13
2019;03;08;20;00;30.55;0.00;8.21;217.87
2019;03;08;21;00;29.70;0.00;4.90;216.03
2019;03;08;22;00;28.81;0.00;4.90;197.10
2019;03;08;23;00;27.94;0.00;4.90;197.10
2019;03;09;00;00;27.13;0.00;4.68;202.62
2019;03;09;01;00;26.44;0.00;4.61;218.66
2019;03;09;02;00;25.89;0.00;4.39;235.01
2019;03;09;03;00;25.36;0.00;4.68;247.38
2019;03;09;04;00;24.93;0.00;5.09;261.87
2019;03;09;05;00;24.56;0.00;5.80;277.13
2019;03;09;06;00;24.26;0.00;6.62;292.38
2019;03;09;07;00;26.75;0.00;6.30;300.96
2019;03;09;08;00;30.58;0.00;14.58;302.91
2019;03;09;09;00;33.02;0.00;13.00;318.37
2019;03;09;10;00;35.05;0.00;6.38;343.61
2019;03;09;11;00;36.41;0.00;4.61;51.34
2019;03;09;12;00;37.61;0.00;7.28;81.47
2019;03;09;13;00;38.27;0.00;11.54;93.58
2019;03;09;14;00;38.32;0.00;16.17;101.56
2019;03;09;15;00;37.56;0.00;20.27;109.72
2019;03;09;16;00;36.07;0.00;21.75;118.69
2019;03;09;17;00;34.36;0.00;21.31;127.45
2019;03;09;18;00;32.14;0.00;19.62;132.77
2019;03;09;19;00;30.56;0.00;17.34;131.63
2019;03;09;20;00;29.19;0.00;14.80;131.05
2019;03;09;21;00;28.19;0.00;12.50;131.50
2019;03;09;22;00;27.34;0.00;9.45;130.36
2019;03;09;23;00;26.58;0.00;6.92;128.66
