Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;03;04;13;00;34.39;0.00;5.04;90.00
2019;03;04;14;00;35.31;0.00;4.33;94.76
2019;03;04;15;00;35.62;0.00;4.10;105.26
2019;03;04;16;00;35.64;0.00;4.84;131.99
2019;03;04;17;00;34.86;0.00;6.85;183.01
2019;03;04;18;00;31.73;0.00;15.68;211.87
2019;03;04;19;00;28.64;0.00;22.93;227.54
2019;03;04;20;00;27.25;0.00;21.39;233.90
2019;03;04;21;00;25.98;0.00;18.39;229.76
2019;03;04;22;00;24.97;0.00;16.81;226.74
2019;03;04;23;00;24.18;0.00;15.58;220.31
2019;03;05;00;00;23.55;0.00;14.62;218.00
2019;03;05;01;00;23.04;0.00;13.25;222.80
2019;03;05;02;00;22.41;0.00;11.25;230.19
2019;03;05;03;00;21.90;0.00;9.79;233.97
2019;03;05;04;00;21.44;0.00;9.09;236.31
2019;03;05;05;00;21.05;0.00;8.05;243.43
2019;03;05;06;00;20.72;0.00;7.75;248.20
2019;03;05;07;00;23.00;0.00;7.57;244.65
2019;03;05;08;00;26.45;0.00;7.90;239.93
2019;03;05;09;00;29.03;0.00;8.71;231.71
2019;03;05;10;00;31.13;0.00;9.69;228.01
2019;03;05;11;00;32.89;0.00;10.20;222.14
2019;03;05;12;00;34.35;0.00;10.23;219.29
2019;03;05;13;00;35.29;0.00;9.45;220.36
2019;03;05;14;00;35.95;0.00;8.71;218.29
2019;03;05;15;00;36.14;0.00;8.65;196.93
2019;03;05;16;00;35.55;0.00;13.36;194.04
2019;03;05;17;00;33.69;0.00;21.67;212.11
2019;03;05;18;00;31.21;0.00;25.74;222.17
2019;03;05;19;00;28.80;0.00;24.99;228.50
2019;03;05;20;00;27.19;0.00;21.03;231.95
2019;03;05;21;00;25.98;0.00;19.23;231.84
2019;03;05;22;00;24.93;0.00;18.12;229.03
2019;03;05;23;00;23.97;0.00;17.57;225.83
2019;03;06;00;00;23.31;0.00;16.80;225.00
2019;03;06;01;00;22.89;0.00;15.53;225.94
2019;03;06;02;00;22.57;0.00;14.02;228.12
2019;03;06;03;00;22.24;0.00;13.04;230.60
2019;03;06;04;00;21.88;0.00;12.03;231.07
2019;03;06;05;00;21.35;0.00;11.02;231.63
2019;03;06;06;00;20.85;0.00;9.73;231.01
2019;03;06;07;00;22.85;0.00;9.96;229.40
2019;03;06;08;00;26.42;0.00;10.20;227.86
2019;03;06;09;00;29.46;0.00;10.01;217.69
2019;03;06;10;00;31.96;0.00;10.19;212.01
2019;03;06;11;00;33.66;0.00;11.11;204.90
2019;03;06;12;00;34.97;0.00;12.72;205.11
2019;03;06;13;00;35.65;0.00;12.40;205.82
2019;03;06;14;00;36.12;0.00;12.25;204.30
2019;03;06;15;00;36.11;0.00;15.46;207.76
2019;03;06;16;00;35.12;0.00;19.17;214.29
2019;03;06;17;00;32.63;0.00;25.07;215.06
2019;03;06;18;00;30.27;0.00;25.71;224.43
2019;03;06;19;00;28.40;0.00;22.93;227.54
2019;03;06;20;00;27.14;0.00;19.23;231.84
2019;03;06;21;00;26.20;0.00;16.99;233.62
2019;03;06;22;00;25.17;0.00;15.12;231.77
2019;03;06;23;00;24.06;0.00;13.49;223.92
2019;03;07;00;00;23.16;0.00;12.31;217.87
2019;03;07;01;00;22.57;0.00;11.02;218.37
2019;03;07;02;00;22.25;0.00;9.93;226.47
2019;03;07;03;00;22.05;0.00;9.22;231.34
2019;03;07;04;00;21.84;0.00;8.44;230.19
2019;03;07;05;00;21.56;0.00;7.93;230.53
2019;03;07;06;00;21.34;0.00;7.65;228.81
2019;03;07;07;00;23.55;0.00;8.67;221.63
2019;03;07;08;00;26.45;0.00;6.70;216.25
2019;03;07;09;00;29.40;0.00;5.15;192.09
2019;03;07;10;00;32.10;0.00;5.40;180.00
2019;03;07;11;00;34.37;0.00;8.28;180.00
2019;03;07;12;00;35.91;0.00;11.25;187.35
2019;03;07;13;00;36.73;0.00;12.22;193.63
2019;03;07;14;00;36.84;0.00;14.51;203.39
2019;03;07;15;00;36.47;0.00;17.41;209.74
2019;03;07;16;00;35.73;0.00;20.30;217.07
2019;03;07;17;00;34.15;0.00;26.50;233.29
2019;03;07;18;00;31.09;0.00;24.27;237.72
2019;03;07;19;00;28.81;0.00;21.31;232.55
2019;03;07;20;00;27.18;0.00;19.38;234.83
2019;03;07;21;00;26.16;0.00;16.78;234.61
2019;03;07;22;00;25.02;0.00;15.02;224.03
2019;03;07;23;00;23.91;0.00;14.20;210.47
2019;03;08;00;00;23.13;0.00;13.48;214.11
2019;03;08;01;00;22.78;0.00;10.74;230.44
2019;03;08;02;00;22.45;0.00;8.71;240.26
2019;03;08;03;00;22.04;0.00;7.29;237.09
2019;03;08;04;00;21.63;0.00;7.65;228.81
2019;03;08;05;00;21.15;0.00;7.90;223.15
2019;03;08;06;00;20.81;0.00;7.93;219.47
2019;03;08;07;00;23.26;0.00;8.21;217.87
2019;03;08;08;00;26.26;0.00;6.99;214.51
2019;03;08;09;00;28.81;0.00;4.68;202.62
2019;03;08;10;00;30.99;0.00;3.24;180.00
2019;03;08;11;00;32.97;0.00;4.38;170.54
2019;03;08;12;00;34.48;0.00;5.15;167.91
2019;03;08;13;00;35.52;0.00;7.52;163.30
2019;03;08;14;00;35.95;0.00;9.73;177.88
2019;03;08;15;00;35.55;0.00;13.08;187.91
2019;03;08;16;00;34.05;0.00;19.01;198.78
2019;03;08;17;00;32.40;0.00;26.06;237.41
2019;03;08;18;00;31.65;0.00;27.72;232.39
2019;03;08;19;00;28.67;0.00;29.88;233.82
2019;03;08;20;00;27.06;0.00;26.79;233.75
2019;03;08;21;00;25.81;0.00;23.00;230.08
2019;03;08;22;00;24.76;0.00;19.37;221.99
2019;03;08;23;00;24.11;0.00;15.82;221.31
2019;03;09;00;00;23.68;0.00;12.54;230.83
2019;03;09;01;00;23.23;0.00;10.00;239.74
2019;03;09;02;00;22.75;0.00;8.79;235.01
2019;03;09;03;00;22.29;0.00;7.93;230.53
2019;03;09;04;00;21.85;0.00;6.92;231.34
2019;03;09;05;00;21.63;0.00;5.99;237.26
2019;03;09;06;00;21.66;0.00;5.32;241.70
2019;03;09;07;00;23.68;0.00;4.51;241.39
2019;03;09;08;00;26.86;0.00;2.19;260.54
2019;03;09;09;00;28.94;0.00;0.80;206.57
2019;03;09;10;00;30.72;0.00;0.72;180.00
2019;03;09;11;00;32.25;0.00;0.80;116.57
2019;03;09;12;00;33.50;0.00;1.53;135.00
2019;03;09;13;00;34.37;0.00;1.94;158.20
2019;03;09;14;00;34.95;0.00;2.41;153.43
2019;03;09;15;00;34.98;0.00;2.41;153.43
2019;03;09;16;00;33.42;0.00;4.55;161.57
2019;03;09;17;00;32.85;0.40;7.64;171.87
2019;03;09;18;00;31.24;0.00;8.64;180.00
2019;03;09;19;00;29.50;0.00;9.26;193.50
2019;03;09;20;00;27.97;0.00;11.44;204.15
2019;03;09;21;00;26.70;0.00;10.95;207.41
2019;03;09;22;00;25.76;0.00;9.03;203.50
2019;03;09;23;00;24.92;0.00;8.31;197.65
